# SGMC efficiency summary
# nProtons per variant: 100
# Scan dimensions: beamSpotHist x threshold x stoppingFile x DeIndex
# central value is the median across variants
# lower / upper are the min / max efficiency across variants
# errors are 1-sigma statistical, = efficiency / sqrt(h6)

============================================================
Proton energy: 0.2501 MeV (250 keV)
  Total energy deposited : 24.9887 MeV
  Expected electrons     : 9618.0379  (from E/W)
  Summed electrons       : 961166
  Variants evaluated     : 81
  Central (median) : eff = 1.0000 +/- 0.1000   [beamSpot=BeamSpot_1, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=0, h6=100]
  Lower  (min)     : eff = 0.9800 +/- 0.0990   [beamSpot=BeamSpot_2, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=2, h6=98]
  Upper  (max)     : eff = 1.0000 +/- 0.1000   [beamSpot=BeamSpot_2, threshold=769, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=1, h6=100]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_0                      769 data/stoppingPower104percent.txt                1        7     0.0700     0.0265
    BeamSpot_0                      192 data/stoppingPower104percent.txt                2        2     0.0200     0.0141
    BeamSpot_0                      385 data/stoppingPower104percent.txt                2        3     0.0300     0.0173
    BeamSpot_0                      769 data/stoppingPower104percent.txt                2        4     0.0400     0.0200
    BeamSpot_1                      192 data/stoppingPower104percent.txt                0        6     0.0600     0.0245
    BeamSpot_1                      385 data/stoppingPower104percent.txt                0        6     0.0600     0.0245
    BeamSpot_1                      769 data/stoppingPower104percent.txt                0        7     0.0700     0.0265
    BeamSpot_1                      192 data/stoppingPower104percent.txt                1        7     0.0700     0.0265
    BeamSpot_1                      385 data/stoppingPower104percent.txt                1        7     0.0700     0.0265
    BeamSpot_1                      769 data/stoppingPower104percent.txt                1        7     0.0700     0.0265
    BeamSpot_1                      192 data/stoppingPower104percent.txt                2        8     0.0800     0.0283
    BeamSpot_1                      385 data/stoppingPower104percent.txt                2        8     0.0800     0.0283
    BeamSpot_1                      769 data/stoppingPower104percent.txt                2        8     0.0800     0.0283
    BeamSpot_2                      192 data/stoppingPower104percent.txt                0        9     0.0900     0.0300
    BeamSpot_2                      385 data/stoppingPower104percent.txt                0       10     0.1000     0.0316
    BeamSpot_2                      769 data/stoppingPower104percent.txt                0       12     0.1200     0.0346
    BeamSpot_2                      192 data/stoppingPower104percent.txt                1        6     0.0600     0.0245
    BeamSpot_2                      385 data/stoppingPower104percent.txt                1        8     0.0800     0.0283
    BeamSpot_2                      769 data/stoppingPower104percent.txt                1        8     0.0800     0.0283
    BeamSpot_2                      192 data/stoppingPower104percent.txt                2        9     0.0900     0.0300
    BeamSpot_2                      385 data/stoppingPower104percent.txt                2       10     0.1000     0.0316
    BeamSpot_2                      769 data/stoppingPower104percent.txt                2       11     0.1100     0.0332

============================================================
Proton energy: 2.4137 MeV (2414 keV)
  Total energy deposited : 239.8562 MeV
  Expected electrons     : 92833.3015  (from E/W)
  Summed electrons       : 9231625
  Variants evaluated     : 81
  Central (median) : eff = 0.0600 +/- 0.0245   [beamSpot=BeamSpot_0, threshold=769, stoppingFile=data/stoppingPower104percent.txt, DeIdx=0, h6=6]
  Lower  (min)     : eff = 0.0100 +/- 0.0100   [beamSpot=BeamSpot_0, threshold=385, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=0, h6=1]
  Upper  (max)     : eff = 0.0900 +/- 0.0300   [beamSpot=BeamSpot_0, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=2, h6=9]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        0        1     0.0100     0.0100
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        0        1     0.0100     0.0100
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        0        2     0.0200     0.0141
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        1        6     0.0600     0.0245
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        1        6     0.0600     0.0245
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        1        6     0.0600     0.0245
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        2        6     0.0600     0.0245
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        2        7     0.0700     0.0265
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        2        8     0.0800     0.0283
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        0        6     0.0600     0.0245
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        0        7     0.0700     0.0265
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        0        7     0.0700     0.0265
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        1        4     0.0400     0.0200
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        1        4     0.0400     0.0200
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        1        5     0.0500     0.0224
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        2        6     0.0600     0.0245
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        2        6     0.0600     0.0245
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        2        7     0.0700     0.0265
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        0        5     0.0500     0.0224
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        0        6     0.0600     0.0245
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        0        7     0.0700     0.0265
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        1        8     0.0800     0.0283
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        1        8     0.0800     0.0283
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        1        8     0.0800     0.0283
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        2        1     0.0100     0.0100
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        2        2     0.0200     0.0141
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        2        3     0.0300     0.0173
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 0        9     0.0900     0.0300
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 0        9     0.0900     0.0300
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 0        9     0.0900     0.0300
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 1        3     0.0300     0.0173
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 1        3     0.0300     0.0173
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 1        3     0.0300     0.0173
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 2        5     0.0500     0.0224
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 2        6     0.0600     0.0245
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 2        6     0.0600     0.0245
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 0        2     0.0200     0.0141
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 0        2     0.0200     0.0141
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 0        2     0.0200     0.0141
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 1        5     0.0500     0.0224
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 1        5     0.0500     0.0224
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 1        5     0.0500     0.0224
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 2        5     0.0500     0.0224
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 2        7     0.0700     0.0265
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 2        7     0.0700     0.0265
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 0        4     0.0400     0.0200
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 0        4     0.0400     0.0200
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 0        4     0.0400     0.0200
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 1        2     0.0200     0.0141
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 1        2     0.0200     0.0141
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 1        2     0.0200     0.0141
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 2        5     0.0500     0.0224
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 2        7     0.0700     0.0265
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 2        8     0.0800     0.0283
    BeamSpot_0                      192 data/stoppingPower104percent.txt                0        5     0.0500     0.0224
    BeamSpot_0                      385 data/stoppingPower104percent.txt                0        6     0.0600     0.0245
    BeamSpot_0                      769 data/stoppingPower104percent.txt                0        6     0.0600     0.0245
    BeamSpot_0                      192 data/stoppingPower104percent.txt                1        6     0.0600     0.0245
    BeamSpot_0                      385 data/stoppingPower104percent.txt                1        6     0.0600     0.0245
    BeamSpot_0                      769 data/stoppingPower104percent.txt                1        7     0.0700     0.0265
    BeamSpot_0                      192 data/stoppingPower104percent.txt                2        9     0.0900     0.0300
    BeamSpot_0                      385 data/stoppingPower104percent.txt                2        9     0.0900     0.0300
    BeamSpot_0                      769 data/stoppingPower104percent.txt                2        9     0.0900     0.0300
    BeamSpot_1                      192 data/stoppingPower104percent.txt                0        7     0.0700     0.0265
    BeamSpot_1                      385 data/stoppingPower104percent.txt                0        7     0.0700     0.0265
    BeamSpot_1                      769 data/stoppingPower104percent.txt                0        7     0.0700     0.0265
    BeamSpot_1                      192 data/stoppingPower104percent.txt                1        5     0.0500     0.0224
    BeamSpot_1                      385 data/stoppingPower104percent.txt                1        5     0.0500     0.0224
    BeamSpot_1                      769 data/stoppingPower104percent.txt                1        5     0.0500     0.0224
    BeamSpot_1                      192 data/stoppingPower104percent.txt                2        5     0.0500     0.0224
    BeamSpot_1                      385 data/stoppingPower104percent.txt                2        6     0.0600     0.0245
    BeamSpot_1                      769 data/stoppingPower104percent.txt                2        6     0.0600     0.0245
    BeamSpot_2                      192 data/stoppingPower104percent.txt                0        5     0.0500     0.0224
    BeamSpot_2                      385 data/stoppingPower104percent.txt                0        5     0.0500     0.0224
    BeamSpot_2                      769 data/stoppingPower104percent.txt                0        6     0.0600     0.0245
    BeamSpot_2                      192 data/stoppingPower104percent.txt                1        3     0.0300     0.0173
    BeamSpot_2                      385 data/stoppingPower104percent.txt                1        4     0.0400     0.0200
    BeamSpot_2                      769 data/stoppingPower104percent.txt                1        4     0.0400     0.0200
    BeamSpot_2                      192 data/stoppingPower104percent.txt                2        6     0.0600     0.0245
    BeamSpot_2                      385 data/stoppingPower104percent.txt                2        7     0.0700     0.0265
    BeamSpot_2                      769 data/stoppingPower104percent.txt                2        8     0.0800     0.0283

